YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,WS10M_MAX,WS10M_MIN,,Date
2020,12,23,29.65,14.57,-258.06,0.12,7.98,2.63,,2020-12-23
2020,12,24,29.87,14.23,-257.5,0.01,5.51,1.86,,2020-12-24
2020,12,25,31.5,14.55,-256.2,0,6.65,3.08,,2020-12-25
2020,12,26,30.86,14.46,-256.75,0,8.92,3.62,,2020-12-26
2020,12,27,30.82,13.79,-256.12,0,9.73,3.78,,2020-12-27
2020,12,28,30.75,13.73,-256.13,0,9.91,3.8,,2020-12-28
2020,12,29,30.55,15.07,-257.67,0.14,9.8,4.49,,2020-12-29
2020,12,30,29.94,15.5,-258.7,22.47,8.79,4.55,,2020-12-30
2020,12,31,25.26,16.33,-264.21,46.28,7.67,2.79,,2020-12-31
2021,1,1,26.55,14.4,-261,0.68,9.34,3.43,,2021-01-01
2021,1,2,26.34,12.83,-259.63,7.14,7.53,2.86,,2021-01-02
2021,1,3,26.94,12.34,-258.54,0.83,7.7,2.51,,2021-01-03
2021,1,4,28.57,12.52,-257.1,0.51,6.3,1.63,,2021-01-04
2021,1,5,27.69,12.37,-257.83,0.26,7.77,3.11,,2021-01-05
2021,1,6,28.07,11.5,-256.58,0.21,8.02,2.5,,2021-01-06
2021,1,7,28.75,12.4,-256.81,0,6.84,2.01,,2021-01-07
2021,1,8,28.15,11.37,-256.36,0,5.38,1.18,,2021-01-08
2021,1,9,28.32,11.73,-256.56,0,4.06,0.83,,2021-01-09
2021,1,10,27.94,13.26,-258.46,0,3.91,0.73,,2021-01-10
2021,1,11,26.18,13.13,-260.1,5.09,5.98,1.68,,2021-01-11
2021,1,12,27.15,12.12,-258.13,4.45,7,2.32,,2021-01-12
2021,1,13,28.2,13.31,-258.26,1.76,9.13,3.3,,2021-01-13
2021,1,14,28.43,12.82,-257.54,0.16,7.5,2.9,,2021-01-14
2021,1,15,29.15,11.62,-255.63,0.14,6.86,3.02,,2021-01-15
2021,1,16,28.48,12.53,-257.2,0.23,5.72,1.48,,2021-01-16
2021,1,17,28.12,13.42,-258.45,0.4,5.06,0.62,,2021-01-17
2021,1,18,29.78,14.03,-257.4,0.23,4.98,1.73,,2021-01-18
2021,1,19,30.76,13.2,-255.59,0,7.61,3.22,,2021-01-19
2021,1,20,30.13,13.27,-256.28,0.25,9.02,3.7,,2021-01-20
2021,1,21,29.96,15.37,-258.56,2.33,8.99,4.38,,2021-01-21
2021,1,22,28.42,15.03,-259.76,0.56,10.07,3.95,,2021-01-22
2021,1,23,28.25,15.37,-260.27,0.16,9.5,4.68,,2021-01-23
2021,1,24,30.33,14.29,-257.11,0,9.66,4.19,,2021-01-24
2021,1,25,29.85,13.3,-256.6,0,10.18,4.26,,2021-01-25
2021,1,26,29.94,13.69,-256.91,0,10.63,4.42,,2021-01-26
2021,1,27,30.21,12.43,-255.37,0,10.58,4.32,,2021-01-27
2021,1,28,30.26,12.8,-255.7,0,10.04,3.57,,2021-01-28
2021,1,29,31.12,13.44,-255.46,0,8.42,3.59,,2021-01-29
2021,1,30,30.91,13.37,-255.6,0,9.47,3.86,,2021-01-30
2021,1,31,30.09,12.24,-255.31,0,9.6,4.14,,2021-01-31
2021,2,1,30.31,12.27,-255.1,0,9.94,4.62,,2021-02-01
2021,2,2,30.89,12.74,-254.99,0,9.05,3.68,,2021-02-02
2021,2,3,31.26,13.03,-254.92,0,9.52,2.94,,2021-02-03
2021,2,4,31.12,12.67,-254.7,0,8.17,1.58,,2021-02-04
2021,2,5,31.29,12.06,-253.92,0,6.27,1.05,,2021-02-05
2021,2,6,31.3,15.19,-257.05,1.57,2.47,0.77,,2021-02-06
2021,2,7,30.4,16.13,-258.88,2.7,5.9,1.24,,2021-02-07
2021,2,8,29.19,16.3,-260.27,1.19,7.64,2.37,,2021-02-08
2021,2,9,28.61,15.7,-260.24,2.46,8.49,3.26,,2021-02-09
2021,2,10,29.76,16.12,-259.51,0.01,9.24,1.97,,2021-02-10
2021,2,11,30.1,16.68,-259.73,0.01,7.48,0.64,,2021-02-11
2021,2,12,30.19,15.8,-258.77,0,4.45,1.16,,2021-02-12
2021,2,13,30.78,17.13,-259.5,0,5.34,1.7,,2021-02-13
2021,2,14,31.5,17.5,-259.14,0,5.88,1.88,,2021-02-14
2021,2,15,32.37,16.15,-256.92,0,8.72,3.77,,2021-02-15
2021,2,16,33.01,16.66,-256.8,0,7.5,4.2,,2021-02-16
2021,2,17,33.19,16.5,-256.46,0,8.84,3.77,,2021-02-17
2021,2,18,32.69,17.02,-257.49,0,8.02,3.52,,2021-02-18
2021,2,19,31.83,17.51,-258.81,0.01,7.86,2.84,,2021-02-19
2021,2,20,27.92,17.66,-262.89,3.8,8.44,0.19,,2021-02-20
2021,2,21,30.34,16.92,-259.72,1.39,6.31,1.08,,2021-02-21
2021,2,22,30.48,16.45,-259.12,0.23,8.08,1.85,,2021-02-22
2021,2,23,32.23,14.37,-255.3,0,7.14,2.7,,2021-02-23
2021,2,24,32.65,15.16,-255.67,0,5.66,1.74,,2021-02-24
2021,2,25,32.52,14.49,-255.12,0,6.65,1.62,,2021-02-25
2021,2,26,32.42,16.07,-256.8,0,8.85,4.79,,2021-02-26
2021,2,27,33.32,16.55,-256.38,0,7.45,3.91,,2021-02-27
2021,2,28,32.9,17.43,-257.67,0.02,6.97,3.55,,2021-02-28
2021,3,1,32.56,18.01,-258.6,0.03,8.12,2.54,,2021-03-01
2021,3,2,31.37,17.3,-259.08,0,11.22,4.13,,2021-03-02
2021,3,3,32.85,16.46,-256.76,0,9.91,4.02,,2021-03-03
2021,3,4,32.4,17.8,-258.55,0.21,11.2,4.33,,2021-03-04
2021,3,5,32.08,17.7,-258.77,0.76,8.75,4.21,,2021-03-05
2021,3,6,33.37,17.96,-257.75,0.01,10.04,3.3,,2021-03-06
2021,3,7,33.44,17.05,-256.76,0,9.27,4.12,,2021-03-07
2021,3,8,32.9,17.12,-257.36,0,8.55,4.5,,2021-03-08
2021,3,9,32.15,17,-258,0,8.69,4.46,,2021-03-09
2021,3,10,32.01,17.98,-259.12,0.01,9.08,5.16,,2021-03-10
2021,3,11,32.98,17.9,-258.07,0,9.55,5.73,,2021-03-11
2021,3,12,31.4,16.7,-258.45,0.04,9.02,4.9,,2021-03-12
2021,3,13,32.23,17.68,-258.6,0,9.37,4.39,,2021-03-13
2021,3,14,33.2,17.27,-257.22,0.06,9.6,4.55,,2021-03-14
2021,3,15,32.55,17.49,-258.1,1.3,8.74,4.52,,2021-03-15
2021,3,16,31.7,16.78,-258.24,0.57,10.51,5.75,,2021-03-16
2021,3,17,29.79,17.62,-260.99,0.64,9.94,4.74,,2021-03-17
2021,3,18,32.3,16.88,-257.74,1.93,8.52,4.18,,2021-03-18
2021,3,19,27.61,17.94,-263.48,5.31,7.09,1.65,,2021-03-19
2021,3,20,27.37,16.63,-262.41,5.02,8.12,4.6,,2021-03-20
2021,3,21,30.58,15.74,-258.31,0.3,9.58,3.96,,2021-03-21
2021,3,22,31.87,15.28,-256.56,0,9.02,4.8,,2021-03-22
2021,3,23,32.09,14.83,-255.88,0,10.08,4.64,,2021-03-23
2021,3,24,31.8,15.05,-256.4,0,9.38,3.86,,2021-03-24
2021,3,25,32.78,13.69,-254.07,0,6.85,3.52,,2021-03-25
2021,3,26,32.65,13.73,-254.23,0,7.77,3.43,,2021-03-26
2021,3,27,32.19,15.28,-256.24,0,7.52,2.9,,2021-03-27
2021,3,28,32.42,16.71,-257.44,0.14,6.92,2.62,,2021-03-28
2021,3,29,31.81,18.17,-259.51,0.05,7.35,2.59,,2021-03-29
2021,3,30,31.04,18.4,-260.51,0.8,7.41,3.41,,2021-03-30
2021,3,31,31.23,18.1,-260.02,0.94,7.99,2.27,,2021-03-31
2021,4,1,32.11,18.01,-259.06,0.32,7.2,4.1,,2021-04-01
2021,4,2,32.4,18.08,-258.83,0.66,6.7,1.05,,2021-04-02
2021,4,3,28.59,17.93,-262.49,13.71,4.31,1.6,,2021-04-03
2021,4,4,29.9,17.62,-260.88,3,6.26,2.95,,2021-04-04
2021,4,5,27.58,17.67,-263.24,4.52,6.33,3.1,,2021-04-05
2021,4,6,27.08,17.73,-263.79,2.42,5.62,2.88,,2021-04-06
2021,4,7,29.35,17.6,-261.4,1.09,7.95,3.47,,2021-04-07
2021,4,8,30.08,14.84,-257.92,0.03,7.95,3.3,,2021-04-08
2021,4,9,31.44,15.71,-257.42,0.02,6.73,2.56,,2021-04-09
2021,4,10,30.16,16.12,-259.11,0.56,6.59,2.98,,2021-04-10
2021,4,11,26.07,17.83,-264.91,3.13,7.29,2.73,,2021-04-11
2021,4,12,28.69,16.78,-261.24,2.41,5.85,3.46,,2021-04-12
2021,4,13,27.69,16.44,-261.9,2.33,5.98,2.64,,2021-04-13
2021,4,14,29.55,16.82,-260.42,1.17,5.59,0.91,,2021-04-14
2021,4,15,30.01,16.28,-259.41,0.63,5.67,1.66,,2021-04-15
2021,4,16,30.48,17.07,-259.74,0.43,6.12,2.58,,2021-04-16
2021,4,17,28.26,17.33,-262.21,1.24,6.77,3.38,,2021-04-17
2021,4,18,28.83,17.01,-261.33,3.26,7.72,3.7,,2021-04-18
2021,4,19,29.97,16.98,-260.16,1.84,7.35,3,,2021-04-19
2021,4,20,31.44,16.19,-257.91,0.27,8.01,3.69,,2021-04-20
2021,4,21,29.98,17.41,-260.58,1.81,8.23,3.95,,2021-04-21
2021,4,22,26.42,17.02,-263.75,11.88,7.36,1.81,,2021-04-22
2021,4,23,25.17,17.49,-265.47,12.73,6.77,2.96,,2021-04-23
2021,4,24,28.77,16.99,-261.37,2.42,6.93,2.59,,2021-04-24
2021,4,25,23.71,17.94,-267.38,7.59,6.2,1.79,,2021-04-25
2021,4,26,24.12,16.51,-265.54,15.04,4.91,1.74,,2021-04-26
2021,4,27,26.83,16.98,-263.29,10.7,5.77,1.45,,2021-04-27
2021,4,28,28.71,16.28,-260.72,0.39,6.23,2.88,,2021-04-28
2021,4,29,27.25,17.1,-263,5.47,6.9,2.3,,2021-04-29
2021,4,30,23.89,17.33,-266.6,8.46,5.16,1.3,,2021-04-30
2021,5,1,27.26,16.9,-262.79,2.03,6.34,1.83,,2021-05-01
2021,5,2,25.51,17.54,-265.17,2.73,6.06,1.25,,2021-05-02
2021,5,3,26.09,15.9,-262.95,6.47,1.77,0.82,,2021-05-03
2021,5,4,26.81,16.69,-263.03,2.51,2.99,1.72,,2021-05-04
2021,5,5,25.85,16.32,-263.62,0.83,5.36,1.3,,2021-05-05
2021,5,6,25.87,16.73,-264.01,10.07,4.11,1.04,,2021-05-06
2021,5,7,25.44,17.16,-264.87,13.02,5.48,2.02,,2021-05-07
2021,5,8,25.48,16.52,-264.2,18.53,3.78,1.66,,2021-05-08
2021,5,9,24.18,15.98,-264.95,29.81,4.63,1.82,,2021-05-09
2021,5,10,24.54,15.43,-264.04,5.27,3.29,0.14,,2021-05-10
2021,5,11,22.9,16.02,-266.27,12.13,3.96,1.93,,2021-05-11
2021,5,12,24.33,14.36,-263.17,4.19,4.93,1.91,,2021-05-12
2021,5,13,24.11,14.55,-263.59,9.75,3.94,1.16,,2021-05-13
2021,5,14,25.26,14.05,-261.94,1.64,4.07,2.09,,2021-05-14
2021,5,15,25.17,14.51,-262.49,0.88,6.59,2.15,,2021-05-15
2021,5,16,26.01,14.61,-261.74,0.12,4.57,1.56,,2021-05-16
2021,5,17,26.57,15.77,-262.35,0.72,4.26,1.81,,2021-05-17
2021,5,18,26.14,16.3,-263.31,1.03,4.98,2.34,,2021-05-18
2021,5,19,23.2,15.62,-265.56,1.43,5.04,1.93,,2021-05-19
2021,5,20,26.11,15.94,-262.99,0.41,5.16,1.92,,2021-05-20
2021,5,21,26.07,16.22,-263.3,2.87,5.83,1.74,,2021-05-21
2021,5,22,26,16.07,-263.22,7.52,5.09,1.78,,2021-05-22
2021,5,23,25.25,16.12,-264.02,8.25,5.8,1.91,,2021-05-23
2021,5,24,24.33,16.07,-264.89,10.03,6.25,2.24,,2021-05-24
2021,5,25,24.64,15.05,-263.56,4.17,6.05,2.47,,2021-05-25
2021,5,26,24.32,13.96,-262.79,3.72,6.88,2.62,,2021-05-26
2021,5,27,24.77,15.08,-263.46,1.92,6.67,2.84,,2021-05-27
2021,5,28,25.15,14.88,-262.88,2.35,6.55,2.41,,2021-05-28
2021,5,29,24.75,16.37,-264.76,4.96,5.44,1.98,,2021-05-29
2021,5,30,26.01,14.89,-262.03,0.34,6.56,2.87,,2021-05-30
2021,5,31,26.1,13.76,-260.81,0.1,6.59,3.16,,2021-05-31
2021,6,1,25.71,14.23,-261.67,0.22,6.6,3.29,,2021-06-01
2021,6,2,25.69,15.36,-262.81,0.36,6.81,2.85,,2021-06-02
2021,6,3,26.19,13.64,-260.59,0.07,6.58,1.66,,2021-06-03
2021,6,4,26.39,15.37,-262.13,0.31,5.77,1.93,,2021-06-04
2021,6,5,26.52,15.02,-261.65,0.07,5.7,2.1,,2021-06-05
2021,6,6,26.01,15.84,-262.98,0.11,5.91,2.49,,2021-06-06
2021,6,7,26.8,15.54,-261.89,0.07,6.45,2.64,,2021-06-07
2021,6,8,27.37,15.05,-260.82,0.04,7.36,3.33,,2021-06-08
2021,6,9,27.98,14.96,-260.14,0.03,6.62,2.49,,2021-06-09
2021,6,10,27.69,15.11,-260.56,0.59,4.73,1.8,,2021-06-10
2021,6,11,27.37,15.81,-261.6,1.84,5.02,2.23,,2021-06-11
2021,6,12,28.04,14.83,-259.94,0.52,5.99,2.2,,2021-06-12
2021,6,13,23.67,14.54,-264.02,0.36,6.76,2.48,,2021-06-13
2021,6,14,26.55,13.54,-260.13,0.21,4.97,1.84,,2021-06-14
2021,6,15,27.01,14.96,-261.1,0.16,4.54,1.05,,2021-06-15
2021,6,16,24.72,15.97,-264.4,0.13,4.91,1.73,,2021-06-16
2021,6,17,27.92,13.98,-259.21,0.02,5.62,2.19,,2021-06-17
2021,6,18,28.44,14.57,-259.27,0.02,4.87,2.44,,2021-06-18
2021,6,19,26.26,15.42,-262.31,0.03,6.46,2.98,,2021-06-19
2021,6,20,26.74,14.42,-260.83,0.06,5.84,2.2,,2021-06-20
2021,6,21,27.65,13.83,-259.32,0.03,5.84,2.75,,2021-06-21
2021,6,22,26.58,14.15,-260.71,0.03,5.84,2.97,,2021-06-22
2021,6,23,26.55,14.54,-261.13,0.05,6.73,3.07,,2021-06-23
2021,6,24,27.15,13.82,-259.82,0.02,6.78,2.38,,2021-06-24
2021,6,25,26.3,13.92,-260.77,0.69,4.3,2.02,,2021-06-25
2021,6,26,26.69,14.6,-261.07,1.86,4.3,1.3,,2021-06-26
2021,6,27,27.41,14.4,-260.13,0.76,5.35,2.65,,2021-06-27
2021,6,28,27.03,14.22,-260.34,0.48,6.49,3.52,,2021-06-28
2021,6,29,25.51,14.67,-262.31,1.51,6.95,3.25,,2021-06-29
2021,6,30,25.23,14.69,-262.61,0.78,7.1,2.24,,2021-06-30
2021,7,1,27.73,14.36,-259.77,0.26,4.15,1.26,,2021-07-01
2021,7,2,26.94,14.32,-260.53,0.42,4.35,1.76,,2021-07-02
2021,7,3,28,13.98,-259.13,0.17,5.56,2.13,,2021-07-03
2021,7,4,27.53,14.49,-260.11,0.17,5.5,2.59,,2021-07-04
2021,7,5,27.37,13.62,-259.41,0.2,4.67,2.19,,2021-07-05
2021,7,6,25.55,14.69,-262.28,2.17,5.23,2.37,,2021-07-06
2021,7,7,26.46,14.79,-261.49,1.99,4.79,2.58,,2021-07-07
2021,7,8,24.73,14.71,-263.13,1.38,5.34,3.19,,2021-07-08
2021,7,9,25.44,14.65,-262.36,0.7,5.36,2.12,,2021-07-09
2021,7,10,23.92,13.95,-263.18,2.6,6.11,3.01,,2021-07-10
2021,7,11,25.1,13.35,-261.39,0.91,5.34,2.2,,2021-07-11
2021,7,12,26.05,13.88,-260.98,2.43,4.94,2.06,,2021-07-12
2021,7,13,23.93,14.17,-263.39,1.56,5.43,1.78,,2021-07-13
2021,7,14,23.83,14.88,-264.2,7.38,5.71,1.77,,2021-07-14
2021,7,15,23.9,13.94,-263.18,0.85,6.67,2.48,,2021-07-15
2021,7,16,27.4,14.62,-260.37,0.18,6.13,2.17,,2021-07-16
2021,7,17,23.72,14.06,-263.49,0.31,5.43,2.11,,2021-07-17
2021,7,18,23.24,14.23,-264.13,0.24,6.12,1.79,,2021-07-18
2021,7,19,25.17,14.18,-262.16,0.27,5.79,1.96,,2021-07-19
2021,7,20,22.79,13.7,-264.06,0.82,5.14,2.21,,2021-07-20
2021,7,21,22.76,13.9,-264.29,1,6.92,2.57,,2021-07-21
2021,7,22,26.3,13.67,-260.52,0.49,5.62,2.26,,2021-07-22
2021,7,23,26.59,14.09,-260.64,0.57,5.74,2.31,,2021-07-23
2021,7,24,22.69,14.37,-264.83,1.28,5.93,2.71,,2021-07-24
2021,7,25,20.3,13.15,-266.01,1.39,6.14,2.05,,2021-07-25
2021,7,26,24.31,13.12,-261.96,0.95,6.34,2.28,,2021-07-26
2021,7,27,24.8,13.2,-261.56,0.59,5.62,2.66,,2021-07-27
2021,7,28,24.1,13.59,-262.63,0.69,6.34,2.62,,2021-07-28
2021,7,29,26.15,13.2,-260.2,0.74,6.21,3.02,,2021-07-29
2021,7,30,26.22,14.61,-261.53,0.88,6.25,3.29,,2021-07-30
2021,7,31,22.91,13.27,-263.52,2.25,6.84,2.25,,2021-07-31
2021,8,1,24.8,12.87,-261.23,0.87,6.16,2.62,,2021-08-01
2021,8,2,24.18,13.9,-262.88,0.81,6.4,2.44,,2021-08-02
2021,8,3,26.15,13.72,-260.72,0.64,5.05,1.93,,2021-08-03
2021,8,4,27.44,13.85,-259.56,1.35,6.39,3.41,,2021-08-04
2021,8,5,27.51,13.25,-258.88,2.38,6.37,2.58,,2021-08-05
2021,8,6,26.14,13.78,-260.79,2.01,6.35,2.34,,2021-08-06
2021,8,7,27.15,13.12,-259.11,2.43,5.76,2.31,,2021-08-07
2021,8,8,27.85,13.97,-259.27,5.01,4.52,0.62,,2021-08-08
2021,8,9,25.76,15.62,-263.01,3,4.54,1.48,,2021-08-09
2021,8,10,27.74,15.73,-261.14,5.06,3.91,1.16,,2021-08-10
2021,8,11,25.79,15.41,-262.77,1.34,5.45,1.54,,2021-08-11
2021,8,12,27.73,14.32,-259.74,1.54,5.72,1.3,,2021-08-12
2021,8,13,26.69,15.42,-261.88,1.98,4.73,1.93,,2021-08-13
2021,8,14,25.43,15.76,-263.48,2.48,6.69,2.48,,2021-08-14
2021,8,15,26.3,14.79,-261.65,0,7.76,2.96,,2021-08-15
2021,8,16,25.98,14.38,-261.56,0,6.9,3.14,,2021-08-16
2021,8,17,27.9,14.54,-259.77,0,6.02,3.01,,2021-08-17
2021,8,18,26.98,13.56,-259.74,0,6.31,1.69,,2021-08-18
2021,8,19,28.82,15.1,-259.43,1.85,5.87,2.53,,2021-08-19
2021,8,20,27.19,14.89,-260.85,3.34,5.9,2.35,,2021-08-20
2021,8,21,28.09,15.3,-260.35,4.3,6.6,3.05,,2021-08-21
2021,8,22,28.3,14.75,-259.6,1.93,6.59,2.98,,2021-08-22
2021,8,23,28.9,13.31,-257.56,0.98,5.37,2.69,,2021-08-23
2021,8,24,29.58,13.76,-257.33,0.1,5.2,2.98,,2021-08-24
2021,8,25,29.43,12.59,-256.31,0.27,6.36,3.53,,2021-08-25
2021,8,26,29.23,12.03,-255.95,0.06,7.48,3.08,,2021-08-26
2021,8,27,29.86,12.69,-255.99,0.03,5.43,2.09,,2021-08-27
2021,8,28,31.05,13.44,-255.55,0.03,4.98,0.95,,2021-08-28
2021,8,29,28.16,14.32,-259.31,0.17,4.4,1.36,,2021-08-29
2021,8,30,28.88,16.62,-260.89,0.55,5.27,1.74,,2021-08-30
2021,8,31,25.98,16.78,-263.95,0.32,3.23,0.97,,2021-08-31
2021,9,1,27.42,15.54,-261.27,0.36,6.38,2.94,,2021-09-01
2021,9,2,29.1,15.87,-259.92,0.17,6.59,3.7,,2021-09-02
2021,9,3,29.4,14.65,-258.39,0.28,7.91,3.93,,2021-09-03
2021,9,4,28.72,14.51,-258.95,0.3,6.86,3.52,,2021-09-04
2021,9,5,24.87,14.88,-263.16,0.8,6.08,1.99,,2021-09-05
2021,9,6,28.3,15.05,-259.9,0.55,6.49,2.09,,2021-09-06
2021,9,7,29.37,15.45,-259.24,0.99,6.77,2.45,,2021-09-07
2021,9,8,26.05,16.23,-263.33,3.86,7.09,2.8,,2021-09-08
2021,9,9,26.83,15.04,-261.36,2.83,6.66,3.23,,2021-09-09
2021,9,10,28.09,15.4,-260.45,1.61,7.25,3.86,,2021-09-10
2021,9,11,27.37,14.81,-260.59,0.79,7.02,3.09,,2021-09-11
2021,9,12,28.32,14.31,-259.14,0.56,7.41,3.48,,2021-09-12
2021,9,13,29.13,15.69,-259.71,1.5,6.56,3.01,,2021-09-13
2021,9,14,30.31,14.96,-257.79,0.18,6.41,2.54,,2021-09-14
2021,9,15,28.69,16.08,-260.55,0.72,4.9,0.91,,2021-09-15
2021,9,16,27.56,16.08,-261.67,3.07,6.11,1.8,,2021-09-16
2021,9,17,28.56,16.31,-260.9,1.63,4.73,0.84,,2021-09-17
2021,9,18,28.13,16.66,-261.68,5.8,3.91,1.89,,2021-09-18
2021,9,19,27.82,15.27,-260.61,7.1,3.88,1.7,,2021-09-19
2021,9,20,26.48,14.93,-261.6,2.45,5.34,2.31,,2021-09-20
2021,9,21,28.53,13.65,-258.27,1.8,5.6,2.7,,2021-09-21
2021,9,22,29.04,14.79,-258.9,1.36,6.01,2.74,,2021-09-22
2021,9,23,27.83,15.55,-260.87,0.33,7.04,3.27,,2021-09-23
2021,9,24,25.91,15.4,-262.63,0.1,6.65,2.64,,2021-09-24
2021,9,25,26.3,15.09,-261.95,0.23,6.94,2.77,,2021-09-25
2021,9,26,28.22,14.2,-259.13,0.11,5.16,1.43,,2021-09-26
2021,9,27,28.66,15.4,-259.89,0.12,5.18,1.27,,2021-09-27
2021,9,28,29.62,15.49,-259.02,0.43,6.07,2.09,,2021-09-28
2021,9,29,27.72,16.08,-261.52,4.85,6.2,0.38,,2021-09-29
2021,9,30,27.15,16.4,-262.41,2.48,6.24,0.44,,2021-09-30
2021,10,1,26.94,15.81,-262.02,5.2,5.7,2.01,,2021-10-01
2021,10,2,22.65,15.8,-266.3,12.61,6.69,1.85,,2021-10-02
2021,10,3,29.55,13.35,-256.95,0.04,5.6,2.41,,2021-10-03
2021,10,4,29,15.43,-259.59,0.12,4.58,2.02,,2021-10-04
2021,10,5,28.83,15.81,-260.13,0.51,6.05,1.45,,2021-10-05
2021,10,6,28.92,15.55,-259.78,0.62,4.7,1.52,,2021-10-06
2021,10,7,28.55,15.27,-259.88,0.32,4.59,1.57,,2021-10-07
2021,10,8,29.08,16.09,-260.17,3.34,3.84,0.7,,2021-10-08
2021,10,9,26.78,16.27,-262.65,13.25,5.24,2.13,,2021-10-09
2021,10,10,28.01,16.15,-261.27,1.95,6.2,2.16,,2021-10-10
2021,10,11,27.27,15.5,-261.38,7.58,6.71,2.34,,2021-10-11
2021,10,12,23.65,15.39,-264.88,18.46,4.92,1.88,,2021-10-12
2021,10,13,26.72,15.3,-261.73,1.11,6.3,2.67,,2021-10-13
2021,10,14,28.11,14.19,-259.23,0.49,6.97,2.84,,2021-10-14
2021,10,15,27.98,15.21,-260.37,0.84,7.3,2.79,,2021-10-15
2021,10,16,28.17,14.69,-259.67,0.34,5.7,2.01,,2021-10-16
2021,10,17,26.49,15.41,-262.08,0.25,5.22,2.06,,2021-10-17
2021,10,18,28.74,16.3,-260.7,0.13,4.09,2.37,,2021-10-18
2021,10,19,28.16,16.81,-261.8,0.09,6.66,3.05,,2021-10-19
2021,10,20,28.03,16.08,-261.2,0.74,6.69,4,,2021-10-20
2021,10,21,25.65,16.48,-263.98,0.55,6.3,2.55,,2021-10-21
2021,10,22,28.51,14.71,-259.35,0.22,8.09,2.62,,2021-10-22
2021,10,23,28.18,15.93,-260.9,0.67,6.6,2.66,,2021-10-23
2021,10,24,30.74,14.64,-257.05,0.02,7.17,2.91,,2021-10-24
2021,10,25,28.88,15.35,-259.61,1.21,7.08,3.84,,2021-10-25
2021,10,26,27.91,16.9,-262.15,2.57,7.08,2.73,,2021-10-26
2021,10,27,27.59,16.01,-261.57,2.45,6.09,2.81,,2021-10-27
2021,10,28,26.35,15.67,-262.48,1.94,5.41,1.78,,2021-10-28
2021,10,29,27.8,16.93,-262.29,2.14,6.72,2.43,,2021-10-29
2021,10,30,29.05,15.64,-259.74,0.01,8.7,3.48,,2021-10-30
2021,10,31,29.88,13.58,-256.85,0,8.78,4.02,,2021-10-31
2021,11,1,28.41,14.69,-259.43,0.04,9.54,3.6,,2021-11-01
2021,11,2,28.37,14.73,-259.52,1.13,7.48,2.71,,2021-11-02
2021,11,3,30.35,13.14,-255.94,0.01,8.64,2.74,,2021-11-03
2021,11,4,30.01,13.61,-256.74,0.02,7.15,2.95,,2021-11-04
2021,11,5,29.01,15.05,-259.2,0.39,6.39,2.68,,2021-11-05
2021,11,6,27.73,15.28,-260.7,2.24,5.58,2.3,,2021-11-06
2021,11,7,27.32,16.6,-262.42,2.46,5.45,1.74,,2021-11-07
2021,11,8,26.05,16.99,-264.1,1.94,5.98,2.09,,2021-11-08
2021,11,9,27.45,16.54,-262.23,2.05,7.31,3.3,,2021-11-09
2021,11,10,28.7,15.8,-260.25,0.1,8.2,3.83,,2021-11-10
2021,11,11,30.48,15.13,-257.81,0.05,8.04,3.02,,2021-11-11
2021,11,12,28.58,16.58,-261.15,2.16,6.48,2.97,,2021-11-12
2021,11,13,28.87,16.04,-260.32,0.7,8.28,3.27,,2021-11-13
2021,11,14,28.66,16.39,-260.87,0.58,8.82,5.26,,2021-11-14
2021,11,15,29.33,15.76,-259.58,0.09,8.16,3.6,,2021-11-15
2021,11,16,29.82,16.08,-259.42,0.17,6.72,2.77,,2021-11-16
2021,11,17,28.64,15.78,-260.3,2.07,7.93,3.53,,2021-11-17
2021,11,18,29.53,15.33,-258.95,0.64,7.67,3.35,,2021-11-18
2021,11,19,30.84,15.01,-257.32,0.04,7.05,2.45,,2021-11-19
2021,11,20,30.77,15.35,-257.74,0.12,4.52,2.32,,2021-11-20
2021,11,21,31.55,15.15,-256.76,0.04,7.12,3.67,,2021-11-21
2021,11,22,27.99,15.53,-260.7,0.62,7.65,2.88,,2021-11-22
2021,11,23,29.98,15.33,-258.49,0.04,7.3,1.7,,2021-11-23
2021,11,24,31.74,14.77,-256.18,0,7.12,2.1,,2021-11-24
2021,11,25,31.35,16.45,-258.25,0,5.29,2.26,,2021-11-25
2021,11,26,31.59,16.03,-257.59,0,8.2,3.76,,2021-11-26
2021,11,27,28.23,17.25,-262.17,59.44,7.7,3.62,,2021-11-27
2021,11,28,22.45,17.35,-268.05,81.13,8.3,3.27,,2021-11-28
2021,11,29,23.65,16.25,-265.74,8.17,8.98,3.79,,2021-11-29
2021,11,30,24.48,13.5,-262.17,0.02,9.62,3.58,,2021-11-30
2021,12,1,24.58,11.87,-260.44,0,8.93,3.18,,2021-12-01
2021,12,2,25.22,11.69,-259.62,0.01,7.6,3.36,,2021-12-02
2021,12,3,25.73,13.42,-260.83,0.1,8.27,3.48,,2021-12-03
2021,12,4,25.98,14.57,-261.74,0.02,8.78,3.48,,2021-12-04
2021,12,5,25.8,14.06,-261.41,0,8.6,3.31,,2021-12-05
2021,12,6,26.05,12.79,-259.88,0,8.29,3.25,,2021-12-06
2021,12,7,26.43,12.07,-258.8,0,7.88,3.16,,2021-12-07
2021,12,8,27.12,12.06,-258.09,0.54,6.84,3.05,,2021-12-08
